method,task_id,seed,collision,success,min_clearance,joint_limit_violation,velocity_violation,acceleration_violation,terminal_goal_error,joint_path_length,ee_path_length,smoothness,acceleration_cost,jerk_cost,reference_distance,terminal_joint_error,planning_latency_sec,fm_latency_sec,projection_latency_sec,projection_solver_latency_sec,projection_calls,failed_projection_solves,projection_correction_sum,final_correction_magnitude,trajectory_distortion_vs_plain
CURRENT_STATE_PROJECTION,1,26,0.0,0.0,0.007140932361100111,0.0,0.0,2.1009814739227295,0.6972357159759516,1.8057202272663628,0.8006143239503261,0.06848598567450659,68.48598567450658,19110.527084139725,0.2980593514028204,2.0446486367484957,7.1582067490089685,0.04944560508010909,7.027329530916177,0.7854005648987368,7.0,6.0,19.622477789571093,0.0,1.6218212842941284
POV_ENDPOINT_PROJECTION,1,26,1.0,0.0,-0.12677208962269892,0.0,12.952708429431915,262.3128366470337,0.8553988808549099,18.67573062860588,7.718046657843091,71.69050245522175,71690.50245522175,22518035.254679944,1.3436726790825708,2.472916191925801,6.439928705978673,0.0483777160407044,6.309789437043946,0.695958984142635,7.0,2.0,23.645266785960875,2.679964774677599,5.419309139251709
PLAIN_FM,1,27,0.0,0.0,0.018482866377103557,0.0,0.0,1.6641762852668762,0.4693086044968646,2.1938823598850448,1.1002259438394455,0.0468096757360215,46.8096757360215,10411.700958266023,0.11419166989668161,1.7510120128611526,0.07090698002139106,0.044296468142420053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,1,27,0.0,0.0,0.013501395546569803,0.0,0.0,0.0,0.47307564453948747,1.2130787752646293,0.7298076367827314,0.008407162760738959,8.40716276073896,162.97165583711754,0.5380767620798121,2.156225089473709,0.5426373140071519,0.043352832028176636,0.4611225390108302,0.0417664690176025,1.0,0.0,2.0521577584273927,2.0521577584273927,2.0521576404571533
CURRENT_STATE_PROJECTION,1,27,0.0,0.0,0.02166302584434396,0.0,0.0,1.7637547850608826,0.6199832936629432,1.8688761161067655,0.9118474679175571,0.06454251219084217,64.54251219084217,18127.756638229166,0.25126396262020556,1.9937975259184495,7.470531928003766,0.04932395205833018,7.339716462942306,0.8292419038480148,7.0,6.0,16.2093522760933,0.0,1.3362632989883423
POV_ENDPOINT_PROJECTION,1,27,1.0,0.0,-0.0786366018338682,0.0,7.719197100734711,151.46978318691254,0.9878638007882851,17.238151759838264,6.996083054388532,51.38632998390656,51386.32998390657,14647532.090812517,1.3735356895009279,2.218945412310324,7.1767097120173275,0.04841895803110674,7.046633544086944,0.7856772672967054,7.0,4.0,21.544726100206443,2.579283071994367,5.524222373962402
PLAIN_FM,1,28,0.0,0.0,0.021932994848910148,0.0,0.0,0.34973442554473877,0.4702202180396678,2.1491392479405538,1.0836799769642642,0.04121412191867977,41.21412191867977,8773.898963769198,0.11458901671271966,1.823377815390226,0.07133635302307084,0.044501811964437366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,1,28,0.0,0.0,0.013556416784567982,0.0,0.0,0.0,0.48453285156770337,0.9125874028453029,0.7043077738527665,0.005809078146572277,5.809078146572277,159.31562489694963,0.5497159624212279,2.610045511856858,0.3587176660075784,0.04413765395293012,0.27587311499519274,0.023161550983786583,1.0,0.0,2.1548447320322084,2.1548447320322084,2.1548447608947754
CURRENT_STATE_PROJECTION,1,28,0.0,0.0,0.0012477775795990687,0.0,0.0,1.546589732170105,0.5359583486305388,1.7598109374466193,0.8403455641568803,0.04606414649626234,46.06414649626234,11556.302479878445,0.29565403489041103,2.1644990481536066,6.711802487028763,0.049482535978313535,6.580249640974216,0.7188567810226232,7.0,5.0,14.983253321456314,0.0,1.2876615524291992
POV_ENDPOINT_PROJECTION,1,28,1.0,0.0,-0.09520340824399598,0.0,14.834252999830246,238.10230910778046,1.0565284524985938,19.235338988317178,6.5265308111740366,73.24042249856683,73240.42249856684,22971421.641209006,1.2990299382587427,3.0362963393199625,5.947436757967807,0.04827700409805402,5.817616875923704,0.6325441968510859,7.0,3.0,17.111791493497154,2.4103437659721374,5.272860527038574
PLAIN_FM,1,29,0.0,0.0,0.027048427446923096,0.0,0.0,1.3145756721496582,0.4641688106142072,2.2390250674711196,1.139028735361056,0.0691123741257755,69.1123741257755,17884.515392862504,0.10860714446380587,1.776553206082437,0.07110236602602527,0.04434691998176277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,1,29,0.0,0.0,0.014784267791797673,0.0,0.0,0.0,0.6017865188791988,0.804550894434815,0.3948134665326888,0.0031159562387559347,3.1159562387559347,115.60987416663339,0.6517313245785938,2.6863480413041536,0.45338461600476876,0.043286570988129824,0.3721902090474032,0.03861101396614686,1.0,0.0,2.7846282756194585,2.7846282756194585,2.784628391265869
CURRENT_STATE_PROJECTION,1,29,1.0,0.0,-0.017111896867380787,0.0,0.0,0.43628931045532227,0.37581219600644583,2.010769770450724,1.1451890781004386,0.05708833114558454,57.08833114558454,14822.581899453802,0.26079347514915363,1.9359698092495226,7.858257769024931,0.04947472701314837,7.726813032932114,0.8621048828354105,7.0,6.0,17.05797880594036,0.0,0.9480666518211365
POV_ENDPOINT_PROJECTION,1,29,1.0,0.0,-0.06964386314694637,0.0,15.38443223400116,309.2255514860153,1.1602361796798877,23.621852720747608,12.176418180350662,123.10694693279927,123106.94693279928,41215230.40403885,1.4949413561871014,2.361160217922233,8.061874260019977,0.04836690687807277,7.93226993503049,0.8958091668901034,7.0,7.0,17.425809429183392,2.05941537289335,6.014344692230225
PLAIN_FM,1,30,0.0,0.0,0.025583165720861,0.0,0.0,0.893862247467041,0.4628605688839572,2.1546714850510673,1.103839782372257,0.049759134479488897,49.7591344794889,11580.398922183784,0.12117763511579459,1.7586941960324907,0.0707365470007062,0.04411561199231073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,1,30,0.0,0.0,0.03276653607987137,0.0,0.0,0.0,0.5939135046986063,1.3600172886330428,1.053874456187447,0.01103951702592032,11.03951702592032,164.71229517054377,0.6035485971829542,2.192104860920751,0.6343208110192791,0.04354969796258956,0.5525628280011006,0.051783998031169176,1.0,0.0,2.274001777379136,2.274001777379136,2.2740018367767334
CURRENT_STATE_PROJECTION,1,30,1.0,0.0,-0.01305684792830155,0.0,0.0,1.804060935974121,0.4080246382586021,2.0432586963223147,1.193700852205018,0.07154383815219752,71.54383815219751,19964.480829933647,0.2706000641963794,1.96183928159685,7.571701976994518,0.04979064501821995,7.439687564969063,0.83473566302564,7.0,6.0,18.610609140653537,0.0,1.0185400247573853
POV_ENDPOINT_PROJECTION,1,30,1.0,0.0,-0.12934948908471328,0.0,12.175720490646363,252.74569809436798,1.0439177378610256,18.904525531373316,9.269905187837574,69.72492207224016,69724.92207224018,21480074.097685505,1.467653738619423,2.323791512996823,7.399298690957949,0.04943435499444604,7.266902150004171,0.8091086999629624,7.0,2.0,19.140009453807536,2.307544886269709,5.842988967895508
PLAIN_FM,1,31,0.0,0.0,0.01621748533335919,0.0,0.0,0.09014725685119629,0.5021679172131399,2.224438073340549,1.122578382751641,0.04297012867471117,42.97012867471118,8883.556242357345,0.10155686070342113,1.7391010778359035,0.07109655695967376,0.04439077794086188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,1,31,0.0,0.0,0.03615137377042839,0.0,0.0,0.0,0.6544566633297234,1.0857670178844232,0.33263737710215197,0.007148683302490966,7.148683302490966,153.69549873192057,0.5763019940198586,2.0644509676536362,0.3607749170041643,0.04362940805731341,0.27880838903365657,0.02693136193556711,1.0,0.0,2.3486215350436144,2.3486215350436144,2.3486216068267822
CURRENT_STATE_PROJECTION,1,31,0.0,0.0,0.01773445803594706,0.0,0.0,1.4652591943740845,0.5389984516661805,1.792329979817984,0.8527932106813634,0.04825439857783831,48.254398577838316,12158.140979453936,0.2909244005144819,2.143632881401627,6.038554018014111,0.04954021895537153,5.907174271938857,0.6462651496985927,7.0,4.0,18.996692529224944,0.0,1.4851455688476562
POV_ENDPOINT_PROJECTION,1,31,1.0,0.0,-0.08173978655848092,0.0,12.698090017318725,249.53234910964966,1.1399579026714317,19.17904814165907,8.847784807218837,71.97371229491866,71973.71229491866,21893183.674524557,1.4617051463215185,1.8207224692190886,6.1597958719939925,0.04860979504883289,6.029040353896562,0.6509993390645832,7.0,2.0,22.52010875660683,2.098693782333088,5.854138374328613
PLAIN_FM,2,0,0.0,0.0,0.07063500264935187,0.0,0.24900690879821763,1.6420197486877441,0.38667434017866437,2.741716419869809,1.0881062386334261,0.043845507181279664,43.84550718127966,10936.150125620014,0.07600424416150182,1.4058240343605954,0.07113603799371049,0.044371151947416365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,2,0,0.0,0.0,0.19081769169255106,0.0,0.0,0.0,0.8594455262403281,1.3673086493477347,0.6527423580114099,0.010165988358301403,10.165988358301403,159.62714966619717,0.5632736842744761,2.443522746615339,0.4432543810107745,0.04364470101427287,0.36135583400027826,0.02983207005308941,1.0,0.0,2.799460368869857,2.799460368869857,2.7994604110717773
CURRENT_STATE_PROJECTION,2,0,0.0,0.0,0.02869674640602947,0.0,0.0,0.9511303901672363,0.49437063492895605,2.430897664554509,1.015865470507573,0.05573822164227504,55.73822164227504,17366.386359777163,0.2351079596142368,1.6791731145138293,7.581551119976211,0.04971550405025482,7.449384723964613,0.8246556660160422,7.0,6.0,15.731015965486959,0.0,1.071976661682129
POV_ENDPOINT_PROJECTION,2,0,0.0,0.0,0.2234744747060537,0.0,8.619737283992768,169.77003037929535,1.3733233082111216,16.968926352386653,6.697150057032455,55.011670949224424,55011.67094922444,16371340.975964585,1.6799715215716022,2.682289207352677,7.692449852998834,0.04876718908781186,7.561480270058382,0.8412597101996653,7.0,3.0,21.934579769491357,2.3521856185660774,6.917982578277588
PLAIN_FM,2,1,0.0,0.0,0.07867420918136576,0.0,0.2930609997749327,0.824434757232666,0.4082772611323893,2.7891983185732547,1.0986763179926644,0.052024802551934535,52.02480255193453,13903.682651939622,0.07573738829964675,1.398930345084276,0.07116824999684468,0.04442934301914647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,2,1,0.0,0.0,0.23464947876322387,0.0,0.0,0.0,1.0478327126064684,1.439818373629131,0.9314305973382548,0.010335002291273591,10.335002291273593,138.6680719466168,0.6510054652484618,2.4269056396945192,0.4468612299533561,0.04342385602649301,0.36512615700485185,0.03353515104390681,1.0,0.0,3.190530253935576,3.190530253935576,3.190530300140381
CURRENT_STATE_PROJECTION,2,1,1.0,0.0,-0.013617689744206352,0.0,0.09588615264892564,5.067999362945557,0.5643430660862081,2.00810080241636,0.8869433151224156,0.1396921156913642,139.6921156913642,45571.321263635065,0.42313004253786657,2.0210817655669566,7.138608230976388,0.04997304204152897,7.006263947987463,0.7782504510250874,7.0,6.0,20.285399085785436,0.0,2.145358085632324
POV_ENDPOINT_PROJECTION,2,1,0.0,0.0,0.16762559812395805,0.0,10.19981757965088,209.5897164940834,1.5052313583939123,20.673727772623526,8.585458141158018,79.69047389598153,79690.47389598153,23634433.487461086,1.732530280160923,2.5718435314579216,7.81311863695737,0.04885309195378795,7.681606027064845,0.8667541568866,7.0,5.0,23.702458813913402,2.965384211560343,7.147841453552246
PLAIN_FM,2,2,0.0,0.0,0.073461331642429,0.0,0.21072284545898423,1.051117181777954,0.3830290054511082,2.7325022650759236,1.0918351900714096,0.04390445708546087,43.90445708546087,11270.671165589352,0.09093122565080956,1.4084843845343251,0.0712827630341053,0.04446054209256545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,2,2,0.0,0.0,0.4078700031649316,0.0,0.0,0.0,1.1686389924944618,1.7705497858834909,0.9402635253916892,0.016186323617451426,16.18632361745143,208.79681320826737,0.7813469550206779,2.940575893670638,0.6347389639704488,0.04357303003780544,0.5529016079963185,0.05282335903029889,1.0,0.0,3.9933975131036616,3.9933975131036616,3.9933974742889404
CURRENT_STATE_PROJECTION,2,2,0.0,0.0,0.04993767217535326,0.0,0.0,0.0,0.43090917678241697,2.3908092721769414,0.951899745046472,0.03272679769482614,32.726797694826146,8206.64843728484,0.2065430412167737,1.739990581718631,5.936487240018323,0.04964235209627077,5.804921500093769,0.6395600188407116,7.0,5.0,18.33094387982698,0.0,1.0562928915023804
POV_ENDPOINT_PROJECTION,2,2,0.0,0.0,0.17137094441130768,0.0,10.483915962409974,184.27205204963684,1.368966967764771,17.416795142544164,7.168411284476273,56.47881093744327,56478.81093744328,16899367.108916223,1.6313471864021063,3.206375844500225,7.128022641991265,0.048478732991497964,6.997713473974727,0.7821195729193278,7.0,3.0,28.461533859874166,2.8377371420431623,6.891995429992676
PLAIN_FM,2,3,0.0,0.0,0.0729750039323545,0.0,0.09039328660964951,1.4463138580322266,0.39751031849516066,2.74281771153341,1.084484567743404,0.04796557420672387,47.96557420672387,13040.93696348554,0.07130108982856201,1.4218841850763118,0.07106291694799438,0.04434058000333607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,2,3,0.0,0.0,0.4078700031649316,0.0,0.0,0.0,1.162174619759024,1.5741353345019313,0.6691907668501842,0.013150942584455677,13.150942584455676,198.37610634841906,0.7569131692905842,2.758170566884745,0.5425823340192437,0.043797116028144956,0.46027237398084253,0.045755598053801805,1.0,0.0,3.811838394659499,3.811838394659499,3.811838388442993
CURRENT_STATE_PROJECTION,2,3,0.0,0.0,0.057516679486912387,0.0,0.0,0.15984296798706055,0.41535860850593487,2.3602007206532867,0.9450584234911323,0.035601300000402736,35.60130000040274,9020.257550174725,0.22827686505615558,1.8015919901874757,4.059228983998764,0.049281933170277625,3.9282346380059607,0.4149019067408517,7.0,3.0,19.402738334344587,0.0,1.1033377647399902
POV_ENDPOINT_PROJECTION,2,3,0.0,0.0,0.0022336517697829697,0.0,12.374034166812896,237.71416068077087,1.1562405455184463,17.75473439582595,8.595955972258256,68.65955974911373,68659.55974911375,21702580.73929917,1.659833049721843,2.6798089365847653,7.790956681012176,0.049052537069655955,7.659402289078571,0.8523585989605635,7.0,4.0,24.929237604110817,2.912125134624441,6.943488121032715
PLAIN_FM,2,4,0.0,0.0,0.0753589246552983,0.0,0.3100220974922179,1.82869553565979,0.3765252792696506,2.77450673323758,1.072789104716427,0.06458938031655194,64.58938031655195,18705.999689074186,0.09428879606748837,1.3853208631081062,0.07148019899614155,0.04454528505448252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,2,4,0.0,0.0,0.10850607341484494,0.0,0.0,0.0,0.6737337784777745,1.6174109093248892,0.8044640216900816,0.00762165988757418,7.62165988757418,213.18429505074351,0.5743132532876076,2.520578933600447,0.35819922597147524,0.043801266117952764,0.27574271196499467,0.02727554301964119,1.0,0.0,2.9357634981110188,2.9357634981110188,2.935763359069824
CURRENT_STATE_PROJECTION,2,4,0.0,0.0,0.04918260227614403,0.0,0.005954664611816263,0.0,0.4202326971995669,2.3789641902036016,0.928038231405775,0.032071500269061026,32.071500269061026,7777.752801892657,0.2211124763414074,1.754300413413563,5.4453568189637735,0.0496227708645165,5.313845597032923,0.5805939309648238,7.0,4.0,19.40261921116942,0.0,1.183538794517517
POV_ENDPOINT_PROJECTION,2,4,0.0,0.0,0.02638476775149884,0.0,12.473820608520509,225.80504536628723,1.4955606480301582,19.31615822828744,8.841877865145515,79.37686549612586,79376.86549612587,24937390.974089082,1.807001983204597,2.8571255106674407,7.401072683976963,0.048844092059880495,7.270099067012779,0.8075964449672028,7.0,2.0,31.665126229983414,3.9713559838997075,7.540566444396973
PLAIN_FM,2,5,0.0,0.0,0.07279547759186845,0.0,0.44455961551666245,1.3078880310058594,0.3993872415493868,2.783114070961412,1.0856798920562498,0.05944193150598043,59.44193150598043,15792.521524302572,0.08231205590001313,1.3902099895889866,0.071721535990946,0.044705021020490676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,2,5,0.0,0.0,0.22320907590635444,0.0,0.0,0.0,0.8491702177170956,1.6914170908471065,0.5635906497200678,0.015241481813143692,15.241481813143693,204.55703464200005,0.4618686030012005,2.2132226934100876,0.6317101599997841,0.043581140926107764,0.5501071990001947,0.047743720992002636,1.0,0.0,2.3529874968488524,2.3529874968488524,2.35298752784729
CURRENT_STATE_PROJECTION,2,5,0.0,0.0,0.035173930671944506,0.0,0.0,1.0462772846221924,0.4473311255369533,2.286409059641703,0.9982436361859313,0.039760522040613644,39.76052204061365,9515.954209999667,0.28216502579586494,1.835651695003192,7.2474656570120715,0.049785916053224355,7.115470321092289,0.7433143232483417,7.0,6.0,19.99224898207022,0.0,1.4350318908691406
POV_ENDPOINT_PROJECTION,2,5,0.0,0.0,0.20429955259342297,0.0,15.652989752721787,230.6326326727867,0.9909902969230175,19.818540320913176,7.17181703187758,76.7585379112304,76758.5379112304,22360426.93173728,1.6868246737890795,2.3156483045429526,7.889140950981528,0.048701028048526496,7.7582322739763185,0.8781111600110307,7.0,6.0,24.00863898096436,1.975545142708158,6.985540866851807
PLAIN_FM,2,6,0.0,0.0,0.07927143956467915,0.0,0.1419539865493773,0.7699441909790039,0.4034807353421325,2.7202636889596232,1.1235466859146912,0.04492007983947144,44.92007983947144,11933.42792986858,0.06999074274763119,1.4477037330260478,0.07114573998842388,0.04441476089414209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,2,6,0.0,0.0,0.08750944265034312,0.0,0.0,0.0,0.8124524098692334,1.7258231780672149,0.7508462926105691,0.016077689262774614,16.077689262774616,227.69752391004204,0.4403659644366066,2.1358211321949736,0.5386601130012423,0.04354291904019192,0.4569982619723305,0.038623315922450274,1.0,0.0,2.145901911979594,2.145901911979594,2.145901918411255
CURRENT_STATE_PROJECTION,2,6,0.0,0.0,0.06974562654331072,0.0,0.0,0.0,0.43197893128053527,2.4323378604237433,0.9835351824246117,0.029661684766933843,29.661684766933845,6744.080212305559,0.17839636600639122,1.7218569799621635,6.167570916994009,0.04946065793046728,6.036055515054613,0.5616010002559051,7.0,5.0,18.176540123146097,0.0,0.8900829553604126
POV_ENDPOINT_PROJECTION,2,6,0.0,0.0,0.35820170118311434,0.0,8.121594147491455,159.35182988643646,1.168187952572832,16.775602505289207,5.727032328497711,52.56758476221473,52567.58476221472,15024553.598740637,1.7190227843818908,2.9329235906937576,6.741157691052649,0.04880603909259662,6.610146811930463,0.7215027249185368,7.0,2.0,26.283964905325938,2.2969068721909096,7.073568820953369
PLAIN_FM,2,7,0.0,0.0,0.07694875921528589,0.0,0.3027050312995909,1.498253345489502,0.4114622280081535,2.7564157228454307,1.1041202067008313,0.05464770123671455,54.64770123671456,13686.732804071231,0.06915225024126298,1.4185839984102544,0.07285927701741457,0.045354098023381084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,2,7,0.0,0.0,0.3432590173882143,0.0,0.0,0.0,0.9728049829497887,1.4443342531714987,0.4857670385401126,0.011198223635035198,11.198223635035198,188.71594354639143,0.6967992238887499,2.420197795363879,0.4465672919759527,0.0442220569238998,0.3637319580302574,0.031041974027175456,1.0,0.0,3.4553294095505565,3.4553294095505565,3.455329418182373
CURRENT_STATE_PROJECTION,2,7,1.0,0.0,-0.005337754673670564,0.0,0.1458151754379271,1.827104091644287,0.5205666427739046,2.226908532352474,0.9838884395220429,0.08789314583577101,87.89314583577101,28960.27284550908,0.3381545887205505,1.8047862648915842,7.8539325700257905,0.04990524903405458,7.7217200610321015,0.8713167712558061,7.0,7.0,18.018985309581797,0.0,1.6732062101364136
POV_ENDPOINT_PROJECTION,2,7,0.0,0.0,0.03331284199056679,0.0,14.154470723533631,249.86172437667847,1.604102651887998,22.49392650181721,9.743911066205815,100.45939256761692,100459.3925676169,30037266.115696326,1.7560804202971714,2.9187109268854377,7.867782588000409,0.04884783999295905,7.736840973899234,0.8613144948612899,7.0,4.0,21.650931115566046,2.1548798915535774,7.173274517059326
