method,task_id,seed,collision,success,min_clearance,joint_limit_violation,velocity_violation,acceleration_violation,terminal_goal_error,joint_path_length,ee_path_length,smoothness,acceleration_cost,jerk_cost,reference_distance,terminal_joint_error,planning_latency_sec,fm_latency_sec,projection_latency_sec,projection_solver_latency_sec,projection_calls,failed_projection_solves,projection_correction_sum,optimizer_latency_sec,trajectory_distortion_vs_plain,projection_failure_rate
L05_REPLACE,5,10,1.0,0.0,-0.050464470129928274,0.0,0.0,0.0,0.4371723900328052,1.3109890083335967,0.9687989912481108,0.01841121096546225,18.41121096546225,544.0650989649423,0.2776478327014931,0.7741000982766029,0.4036831689882092,0.04562537104357034,0.2796899729873985,0.031256204936653376,3.0,0.0,5.1100770657112555,0.2796899729873985,1.5646770000457764,0.0
L05_NO_REPLACE,5,10,0.0,0.0,0.07941218848940185,0.0,0.0,0.0,0.7227823004207561,1.048594312963982,0.7385857681813603,0.009143756948580384,9.143756948580384,1191.5001504220204,0.1672960310334966,1.0243673330204646,0.40271473402390257,0.045660250005312264,0.27857911196770146,0.03126003604847938,3.0,0.0,5.1100770657112555,0.27857911196770146,0.8395805358886719,0.0
PLAIN_FM,5,11,0.0,0.0,0.12414633673894798,0.0,0.0,0.0,1.0389437348363448,1.095945147372332,0.6704444468464524,0.024090072216807812,24.090072216807812,6634.55075813637,0.08778220732537623,1.3868349925024481,0.06948488397756591,0.04391498595941812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,5,11,1.0,0.0,-0.03513664677799022,0.0,0.0,0.0,0.4604634208153352,1.009379292844803,0.7967013745599939,0.007753193127142621,7.75319312714262,254.0823854819907,0.28869544414358145,0.778149627866432,0.4013211270212196,0.04455654299817979,0.27847167098661885,0.03159529308322817,3.0,0.0,5.222738357241877,0.27847167098661885,1.6198700666427612,0.0
L1_NO_REPLACE,5,11,1.0,0.0,-0.03550165290536983,0.0,0.0,0.0,0.460270227392261,1.0234018683673454,0.8079320916576137,0.008256618208715871,8.25661820871587,266.9901223463944,0.28594192593551776,0.7756674398172662,0.4051685379818082,0.04583398508839309,0.28070221800589934,0.031849561957642436,3.0,0.0,5.142849392556502,0.28070221800589934,1.6137176752090454,0.0
L05_REPLACE,5,11,1.0,0.0,-0.06228488632325761,0.0,0.0,0.0,0.43153570011620784,1.2888932416197836,0.9761667462179289,0.017458867515169577,17.458867515169576,491.6042120840194,0.28250917618245164,0.7745122507849609,0.4057150420267135,0.04579422407550737,0.2809035850223154,0.032133628032170236,3.0,0.0,5.320717978626556,0.2809035850223154,1.6306689977645874,0.0
L05_NO_REPLACE,5,11,0.0,0.0,0.0728178385493618,0.0,0.0,0.0,0.7346296361809512,1.0148068136124726,0.7277814319208469,0.010642268973993119,10.642268973993119,1922.6135099242647,0.16754583826219122,1.0205119017784152,0.4034138519782573,0.04571568395476788,0.27925170096568763,0.032337845070287585,3.0,0.0,5.320717978626556,0.27925170096568763,0.8762454986572266,0.0
PLAIN_FM,5,12,0.0,0.0,0.13352759275806877,0.0,0.0,0.0,1.0492554882105656,1.0856201191749169,0.6522166787634698,0.01853771639613022,18.53771639613022,4399.668772795361,0.09687233426015826,1.4030506430047995,0.06964965799124911,0.04395790694979951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,5,12,1.0,0.0,-0.04668152354539766,0.0,0.0,0.0,0.43638219394489725,1.2379426663012827,0.9246449027446415,0.01540885475486281,15.40885475486281,423.38685203143217,0.28562808631220643,0.7670893340790894,0.4038622129592113,0.04491355299251154,0.2802267959341407,0.03195452404906973,3.0,0.0,5.255967710548527,0.2802267959341407,1.6499773263931274,0.0
L1_NO_REPLACE,5,12,1.0,0.0,-0.048929773801264675,0.0,0.0,0.0,0.4342800870777685,1.2993518007073661,0.9441031068861394,0.018784287253400367,18.784287253400368,545.143836695422,0.28611041492200107,0.7764912192047165,0.40316798497224227,0.045641571981832385,0.27904045407194644,0.031644445029087365,3.0,0.0,5.256758907979054,0.27904045407194644,1.648317575454712,0.0
L05_REPLACE,5,12,1.0,0.0,-0.07248386634884157,0.0,0.0,0.0,0.4119023526954048,1.342032289745815,0.9804918487152701,0.020011178073062647,20.01117807306265,581.94161143164,0.2937522462625398,0.7635578617389301,0.402626961003989,0.045756154984701425,0.2784932510112412,0.03141575900372118,3.0,0.0,5.42357149959175,0.2784932510112412,1.6850720643997192,0.0
L05_NO_REPLACE,5,12,0.0,0.0,0.07556586127884873,0.0,0.0,0.0,0.7313458077598214,1.0462849294725647,0.7253964829630807,0.009968875345601091,9.968875345601091,1320.9631824442347,0.17698907445961878,1.0211437572539714,0.407432766049169,0.046087533060926944,0.28212111396715045,0.0318418710376136,3.0,0.0,5.42357149959175,0.28212111396715045,0.9016305804252625,0.0
PLAIN_FM,5,13,0.0,0.0,0.12745007840998718,0.0,0.0,0.0,1.043334084162802,1.0769816991570154,0.6626184654248416,0.023291995851923986,23.291995851923986,6670.6103797084625,0.08746526114362514,1.3967351125599872,0.06971022003563121,0.04397522012004629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,5,13,1.0,0.0,-0.04023305646654164,0.0,0.0,0.0,0.4482333668607432,1.2715857806797073,0.9288955577043805,0.01792685709522658,17.92685709522658,526.3536080423305,0.27757714772321446,0.8016527257829699,0.40267640200909227,0.044959472957998514,0.27928083000006154,0.03153801301959902,3.0,0.0,5.2015361341512225,0.27928083000006154,1.6003663539886475,0.0
L1_NO_REPLACE,5,13,1.0,0.0,-0.040151293695542864,0.0,0.0,0.0,0.44822942930783677,1.2680635307477668,0.9276971824566228,0.01770969759497687,17.70969759497687,512.8539725246295,0.2776788965283784,0.8008739013590689,0.4030603519640863,0.04563505109399557,0.2792146290303208,0.03152453404618427,3.0,0.0,5.202742012409634,0.2792146290303208,1.6014354228973389,0.0
L05_REPLACE,5,13,1.0,0.0,-0.06223548102925462,0.0,0.0,0.0,0.4265470084671516,1.3190259109002558,0.9603594034161002,0.019211861389354743,19.211861389354745,564.994535153682,0.2855330273262813,0.7875310616354422,0.4024908670107834,0.04547564598033205,0.2788053179974668,0.03142879100050777,3.0,0.0,5.386081919565561,0.2788053179974668,1.6387596130371094,0.0
L05_NO_REPLACE,5,13,0.0,0.0,0.07253244424358415,0.0,0.0,0.0,0.7337702795374786,1.024985502175891,0.7118110042455232,0.010993487426265602,10.993487426265602,1887.3757716850296,0.17077755516049678,1.0293877466548418,0.4027292730170302,0.04545706807402894,0.27880184701643884,0.031463111052289605,3.0,0.0,5.386081919565561,0.27880184701643884,0.8791452646255493,0.0
PLAIN_FM,5,14,0.0,0.0,0.1329804731903166,0.0,0.0,0.0,1.0442958947746432,1.06789544059692,0.6469307142423485,0.021968065970684236,21.968065970684236,5876.6174102621535,0.08220868336700622,1.3971959296716019,0.06948982400353998,0.0438720160163939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,5,14,1.0,0.0,-0.046580561330332684,0.0,0.0,0.0,0.43563566339389304,1.2683643046364295,0.9331531645077522,0.017633718817012492,17.63371881701249,506.715390049374,0.27954026665266335,0.7822264075844826,0.40232312196167186,0.04486054094741121,0.2790208729566075,0.031578083988279104,3.0,0.0,5.216700936727294,0.2790208729566075,1.6253023147583008,0.0
L1_NO_REPLACE,5,14,1.0,0.0,-0.045890036013837024,0.0,0.0,0.0,0.4364386314155523,1.2537447442761316,0.9274598259250464,0.016773554584041284,16.773554584041285,466.883464695722,0.27956692618449497,0.7788744734058042,0.4029265280114487,0.045649301959201694,0.2788523000199348,0.031566654972266406,3.0,0.0,5.214359166822315,0.2788523000199348,1.6236600875854492,0.0
L05_REPLACE,5,14,1.0,0.0,-0.06835794298667887,0.0,0.0,0.0,0.4153056059196195,1.3189570112579863,0.9701848174116943,0.019105743241531113,19.105743241531112,549.1916684820634,0.286300882478844,0.7717064058089077,0.40259795903693885,0.0455431281006895,0.2786553850164637,0.031412429991178215,3.0,0.0,5.381999022603273,0.2786553850164637,1.6569433212280273,0.0
L05_NO_REPLACE,5,14,0.0,0.0,0.0752834519255621,0.0,0.0,0.0,0.730302337102622,1.0196987324522884,0.7123562260132608,0.010328640860008065,10.328640860008065,1588.210334659301,0.16867504111971915,1.0225679707293869,0.4025393879855983,0.04557251988444477,0.2785887219943106,0.03140121104661375,3.0,0.0,5.381999022603273,0.2785887219943106,0.8858616352081299,0.0
PLAIN_FM,5,15,0.0,0.0,0.12475338578692405,0.0,0.0,0.0,1.0097927349631268,1.0957450424609099,0.6997088622556523,0.025226998378444776,25.226998378444776,6771.982145466992,0.08598495340997601,1.351080360867846,0.06972615997074172,0.04389904596609995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,5,15,1.0,0.0,-0.03499002400633848,0.0,0.0,0.0,0.4463201399324828,1.1728497413055854,0.8855276542323179,0.013804918202475591,13.80491820247559,399.1294255586309,0.277494585065563,0.7895531193366104,0.49498611100716516,0.04455795488320291,0.3719065770274028,0.042265791969839483,3.0,0.0,5.204952003346745,0.3719065770274028,1.5812956094741821,0.0
L1_NO_REPLACE,5,15,1.0,0.0,-0.03988599869220827,0.0,0.0,0.0,0.4430101354071919,1.2595317334252494,0.9236266430619866,0.01785244157576238,17.85244157576238,523.549950419211,0.2770466439661068,0.7715000228426363,0.49606560898246244,0.045577719050925225,0.37215595599263906,0.042168669984675944,3.0,0.0,5.221319481567718,0.37215595599263906,1.5863025188446045,0.0
L05_REPLACE,5,15,1.0,0.0,-0.04800500788043503,0.0,0.0,0.0,0.43665357882058803,1.2281131990402168,0.9310894820563818,0.015097098895759678,15.097098895759679,418.1614144899884,0.2724259962951496,0.7799627883534415,0.40351707296213135,0.04589956603012979,0.27911837497958913,0.031768209009896964,3.0,0.0,5.467457082770503,0.27911837497958913,1.5676307678222656,0.0
L05_NO_REPLACE,5,15,0.0,0.0,0.07669036414365804,0.0,0.0,0.0,0.7212915577866742,1.0164783831969233,0.7248529688873829,0.011150521034097416,11.150521034097416,2082.0139677655725,0.16394618503666344,1.0109771291073555,0.40336623904295266,0.045598510070703924,0.2792349589872174,0.03176453005289659,3.0,0.0,5.467457082770503,0.2792349589872174,0.8454949855804443,0.0
PLAIN_FM,5,16,0.0,0.0,0.13919052849147426,0.0,0.0,0.0,1.0682793121791567,1.0822743568308646,0.6552415359076245,0.020892055243454166,20.892055243454166,5368.343948950649,0.09767876874563142,1.4101907662987312,0.06965421797940508,0.04397730797063559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,5,16,1.0,0.0,-0.061793066015960005,0.0,0.0,0.0,0.41799099715510174,1.3042242752415376,0.9359932199518829,0.019053521102213866,19.053521102213868,543.5076076653389,0.29494908594834274,0.7630415332205236,0.4023864929913543,0.04472264798823744,0.2790284429793246,0.03151592402718961,3.0,0.0,5.421668764524544,0.2790284429793246,1.7424378395080566,0.0
L1_NO_REPLACE,5,16,1.0,0.0,-0.06209521342995608,0.0,0.0,0.0,0.4176172730420289,1.3077838977234735,0.9370856430654693,0.01926810898748671,19.268108987486713,553.1803507615174,0.2953738302166079,0.7633842530263212,0.4040213060216047,0.04593036702135578,0.2792506479891017,0.03150655300123617,3.0,0.0,5.42195248905558,0.2792506479891017,1.7448525428771973,0.0
L05_REPLACE,5,16,1.0,0.0,-0.07045729027863545,0.0,0.0,0.0,0.41104699557606816,1.3291118846516439,0.9677608155138849,0.01986836323061808,19.868363230618083,575.6976282853653,0.2940829988711249,0.7654159193582505,0.40685456997016445,0.04589879896957427,0.28200330201070756,0.03185283194761723,3.0,0.0,5.53370408916873,0.28200330201070756,1.7291501760482788,0.0
L05_NO_REPLACE,5,16,0.0,0.0,0.07745584883109347,0.0,0.0,0.0,0.7394365506931946,1.0150402943319072,0.6946318664834383,0.01001932940559147,10.01932940559147,1350.3327312142767,0.17328793255887492,1.0167247406423021,0.40285471495008096,0.045646229991689324,0.2787714170408435,0.03144124994287267,3.0,0.0,5.53370408916873,0.2787714170408435,0.9266190528869629,0.0
PLAIN_FM,5,17,0.0,0.0,0.12144912194861254,0.0,0.0,0.0,1.0258935880358655,1.11435410123244,0.669572049098134,0.02916878576394044,29.16878576394044,8014.121242484506,0.08853324717557644,1.3873034648345668,0.06961361702997237,0.04390411707572639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,5,17,1.0,0.0,-0.036918677813792294,0.0,0.0,0.0,0.4482623515794685,1.2848189153967537,0.9361847377208857,0.01778340054807044,17.783400548070443,509.69579614800887,0.27438461730344965,0.7899530442857216,0.40240495395846665,0.04471714695682749,0.2792468089610338,0.031682578031904995,3.0,0.0,5.034704403524101,0.2792468089610338,1.5651216506958008,0.0
L1_NO_REPLACE,5,17,1.0,0.0,-0.037211126987159476,0.0,0.0,0.0,0.4479663420977406,1.2796804463648292,0.9337814190016135,0.01754537473198542,17.54537473198542,499.2976122492776,0.2745384236236238,0.7897638528305144,0.40311495104106143,0.045411126979161054,0.2791997080203146,0.031675717036705464,3.0,0.0,5.032918113139647,0.2791997080203146,1.5677164793014526,0.0
L05_REPLACE,5,17,1.0,0.0,-0.05649263472311744,0.0,0.0,0.0,0.4314022968907132,1.3323015474216287,0.966591671602073,0.01910750371741931,19.10750371741931,555.2688039296336,0.28168919480954097,0.7793595502859267,0.4031939440174028,0.045682500989641994,0.2791428860509768,0.03155619406607002,3.0,0.0,5.194094841509778,0.2791428860509768,1.5913996696472168,0.0
L05_NO_REPLACE,5,17,0.0,0.0,0.07326134999802511,0.0,0.0,0.0,0.7272346766200902,1.055526992157585,0.7163665352760779,0.01194188544371344,11.94188544371344,2072.2118963467874,0.16789987179786528,1.0280414179992758,0.4061095300130546,0.04583550593815744,0.2813633640180342,0.0322015110286884,3.0,0.0,5.194094841509778,0.2813633640180342,0.8523116707801819,0.0
PLAIN_FM,5,18,0.0,0.0,0.13636715478625072,0.0,0.0,0.0,1.0539572210563113,1.056125524813487,0.628518225381057,0.022638772103336535,22.638772103336535,6113.155845956975,0.08842161031262774,1.3979164465335794,0.06952209497103468,0.04383661493193358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,5,18,1.0,0.0,-0.052495645278775455,0.0,0.0,0.0,0.4261246032201297,1.3008145416943337,0.9488863055111854,0.019133641948436975,19.133641948436974,553.3440099058151,0.2852560641261773,0.7705634158674497,0.4024113040068187,0.04474565596319735,0.27900324104120955,0.03158839500974864,3.0,0.0,5.293767452643051,0.27900324104120955,1.6860119104385376,0.0
L1_NO_REPLACE,5,18,1.0,0.0,-0.05287077950955932,0.0,0.0,0.0,0.4258214397744414,1.2986726325822158,0.9474070065144548,0.019048820152684,19.048820152683998,549.8032859943546,0.285765911355185,0.7699759667289983,0.4033144370187074,0.04562151897698641,0.27898725197883323,0.03158444497967139,3.0,0.0,5.2991155113831265,0.27898725197883323,1.6899088621139526,0.0
L05_REPLACE,5,18,1.0,0.0,-0.07518342347213501,0.0,0.0,0.0,0.4067985206240161,1.329873444399243,0.9830373628573769,0.01961157503466078,19.61157503466078,564.1929862669274,0.2896892850685361,0.7618495680830419,0.4033271470107138,0.04558200907194987,0.2793005299754441,0.0315315630286932,3.0,0.0,5.45639913444235,0.2793005299754441,1.7110878229141235,0.0
L05_NO_REPLACE,5,18,0.0,0.0,0.07656261399550135,0.0,0.0,0.0,0.7292978885774603,1.0138915410483025,0.7015605198076004,0.010250056180577616,10.250056180577616,1558.0624452145032,0.1681418179118543,1.0132597354091337,0.4035016010166146,0.04571151308482513,0.27922765794210136,0.03158898500259966,3.0,0.0,5.45639913444235,0.27922765794210136,0.9171379804611206,0.0
PLAIN_FM,5,19,0.0,0.0,0.12251054287680746,0.0,0.0,2.880878448486328,1.0094391631113901,1.1707519209984756,0.721173996794609,0.031732495297875474,31.732495297875474,7475.569602123413,0.08293118119337789,1.3612820874607252,0.06933440896682441,0.043715510924812406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,5,19,1.0,0.0,-0.030259656860428585,0.0,0.0,0.0,0.45644754360315004,1.1688757452201444,0.8836918231232359,0.013953720469075892,13.953720469075893,402.6481496845036,0.2731033859505033,0.7751717990030659,0.4020597040071152,0.04465355502907187,0.27878208598122,0.031673657067585737,3.0,0.0,5.437889544800701,0.27878208598122,1.5412474870681763,0.0
L1_NO_REPLACE,5,19,1.0,0.0,-0.03030667643016935,0.0,0.0,0.0,0.45635842180661074,1.1642649614426628,0.8891758998073109,0.013760267469077159,13.760267469077162,414.8572750670321,0.2725212496851751,0.7735099754978317,0.40299574803793803,0.045705783006269485,0.2790273140417412,0.03169594705104828,3.0,0.0,5.358499244207767,0.2790273140417412,1.5375758409500122,0.0
L05_REPLACE,5,19,1.0,0.0,-0.049829796699381035,0.0,0.0,0.0,0.4367843002235228,1.2682324107498006,0.9438155571193333,0.017128683682959903,17.128683682959903,486.7757218220372,0.2762621489793036,0.769011823100904,0.4025277960463427,0.04562833107775077,0.2787198050064035,0.03145821997895837,3.0,0.0,5.530397455458376,0.2787198050064035,1.5573309659957886,0.0
L05_NO_REPLACE,5,19,0.0,0.0,0.07582632971444686,0.0,0.0,0.0,0.7216711584586268,1.0440730962618632,0.728975653178904,0.012413304750879428,12.413304750879428,2046.8958720078813,0.16594084306511797,1.0109117339263012,0.40286359400488436,0.04563793196575716,0.2785706599825062,0.03147943096701056,3.0,0.0,5.530397455458376,0.2785706599825062,0.8398922681808472,0.0
PLAIN_FM,5,20,0.0,0.0,0.13939879314092704,0.0,0.0,0.0,1.0475136207145448,1.0711812642381275,0.6512319213395242,0.02100427428134566,21.00427428134566,5435.092937882669,0.08701237895180589,1.3945714126813378,0.06967818801058456,0.04393610794795677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,5,20,1.0,0.0,-0.041366020391787287,0.0,0.0,0.0,0.43886695084294863,1.0801353782729592,0.842638164250174,0.01074101167648267,10.741011676482671,356.7928602755733,0.2934897154340558,0.801280090857057,0.40186977898702025,0.0448060900089331,0.27851300995098427,0.030803303990978748,3.0,0.0,5.29255976570837,0.27851300995098427,1.6590725183486938,0.0
L1_NO_REPLACE,5,20,1.0,0.0,-0.04564435267710207,0.0,0.0,0.0,0.43397435345767993,1.2213316096821931,0.9110003731045819,0.01584712851645348,15.847128516453479,445.586994618774,0.2834063096728374,0.7905647857542917,0.4023453809786588,0.04546868591569364,0.2784942989819683,0.030745362979359925,3.0,0.0,5.293177560165001,0.2784942989819683,1.6545805931091309,0.0
L05_REPLACE,5,20,1.0,0.0,-0.06797848615666861,0.0,0.0,0.0,0.412337539631635,1.2899197173566193,0.9474953779272994,0.018186220010007262,18.18622001000726,522.9995939496926,0.29153808881989207,0.7790648009933073,0.4030768299708143,0.04574649495771155,0.27896348998183385,0.03125231701415032,3.0,0.0,5.470117700399199,0.27896348998183385,1.6961649656295776,0.0
L05_NO_REPLACE,5,20,0.0,0.0,0.07752171582241954,0.0,0.0,0.0,0.7285707796859963,0.9957642829809528,0.6818010005951063,0.009767973044624512,9.767973044624512,1494.3509456839088,0.1727473194856902,1.0205991408508817,0.40482812601840124,0.04553715803194791,0.2807821589522064,0.03150062100030482,3.0,0.0,5.470117700399199,0.2807821589522064,0.9079349040985107,0.0
PLAIN_FM,5,21,0.0,0.0,0.13197784931088635,0.0,0.0,0.0,1.0328898758395564,1.078201447187949,0.6804303572561561,0.02253477280537819,22.534772805378193,5904.706637601098,0.08578386336882078,1.3748251849651896,0.06942365202121437,0.04379649314796552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,5,21,1.0,0.0,-0.04156010515681187,0.0,0.0,0.0,0.4461667982474314,1.2784579633556772,0.9489810146030421,0.018350706218657087,18.350706218657088,530.9270785341769,0.2696626311639705,0.7977693323368228,0.49240252102026716,0.04475721693597734,0.3691578139550984,0.03884624398779124,3.0,0.0,4.875008092409856,0.3691578139550984,1.5930519104003906,0.0
L1_NO_REPLACE,5,21,1.0,0.0,-0.04047153832509473,0.0,0.0,0.0,0.446730545793249,1.2719868714155211,0.9444745349632048,0.01816195194671666,18.16195194671666,526.3799759643194,0.27048289594443253,0.7928746975006534,0.4064916289644316,0.04590363911120221,0.28124644001945853,0.0315049720229581,3.0,0.0,5.118976661662716,0.28124644001945853,1.5984762907028198,0.0
L05_REPLACE,5,21,1.0,0.0,-0.05985088368785896,0.0,0.0,0.0,0.42962925007744074,1.3068375352996693,0.9721615356458092,0.01895155740960336,18.95155740960336,549.9938956851137,0.27577728968429194,0.7822434858928963,0.40303996799048036,0.04570942290592939,0.27871425298508257,0.03126138495281339,3.0,0.0,5.29281211596126,0.27871425298508257,1.6267679929733276,0.0
